,slice_file_name,fsID,start,end,salience,fold,classID,class
461,106014-5-0-4.wav,106014,6.400954,10.400954,1,10,5,engine_idling
462,106015-5-0-0.wav,106015,3.484984,7.484984,1,2,5,engine_idling
463,106015-5-0-1.wav,106015,3.984984,7.984984,1,2,5,engine_idling
464,106015-5-0-10.wav,106015,8.484984,12.484984,1,2,5,engine_idling
465,106015-5-0-11.wav,106015,8.984984,12.984984,1,2,5,engine_idling
466,106015-5-0-12.wav,106015,9.484984,13.484984,1,2,5,engine_idling
467,106015-5-0-13.wav,106015,9.984984,13.984984,1,2,5,engine_idling
468,106015-5-0-14.wav,106015,10.484984,14.484984,1,2,5,engine_idling
469,106015-5-0-15.wav,106015,10.984984,14.984984,1,2,5,engine_idling
470,106015-5-0-16.wav,106015,11.484984,15.484984,1,2,5,engine_idling
471,106015-5-0-17.wav,106015,11.984984,15.984984,1,2,5,engine_idling
472,106015-5-0-18.wav,106015,12.484984,16.484984,1,2,5,engine_idling
473,106015-5-0-19.wav,106015,12.984984,16.984984,1,2,5,engine_idling
474,106015-5-0-2.wav,106015,4.484984,8.484984,1,2,5,engine_idling
475,106015-5-0-20.wav,106015,13.484984,17.484984,1,2,5,engine_idling
476,106015-5-0-3.wav,106015,4.984984,8.984984,1,2,5,engine_idling
477,106015-5-0-4.wav,106015,5.484984,9.484984,1,2,5,engine_idling
478,106015-5-0-5.wav,106015,5.984984,9.984984,1,2,5,engine_idling
479,106015-5-0-6.wav,106015,6.484984,10.484984,1,2,5,engine_idling
480,106015-5-0-7.wav,106015,6.984984,10.984984,1,2,5,engine_idling
481,106015-5-0-8.wav,106015,7.484984,11.484984,1,2,5,engine_idling
482,106015-5-0-9.wav,106015,7.984984,11.984984,1,2,5,engine_idling
483,106486-5-0-0.wav,106486,0.0,4.0,1,6,5,engine_idling
484,106486-5-0-1.wav,106486,0.5,4.5,1,6,5,engine_idling
485,106486-5-0-2.wav,106486,1.0,5.0,1,6,5,engine_idling
486,106487-5-0-0.wav,106487,0.0,4.0,1,5,5,engine_idling
487,106487-5-0-1.wav,106487,0.5,4.5,1,5,5,engine_idling
488,106487-5-0-2.wav,106487,1.0,5.0,1,5,5,engine_idling
496,106955-6-0-0.wav,106955,0.495575,1.649031,1,9,6,gun_shot
499,107190-3-0-0.wav,107190,0.0,0.794875,1,8,3,dog_bark
500,107228-5-0-0.wav,107228,3.134753,7.134753,1,3,5,engine_idling
501,107228-5-0-1.wav,107228,3.634753,7.634753,1,3,5,engine_idling
502,107228-5-0-2.wav,107228,4.134753,8.134753,1,3,5,engine_idling
503,107228-5-0-3.wav,107228,4.634753,8.634753,1,3,5,engine_idling
504,107228-5-0-4.wav,107228,5.134753,9.134753,1,3,5,engine_idling
505,107228-5-0-5.wav,107228,5.634753,9.634753,1,3,5,engine_idling
506,107228-5-0-6.wav,107228,6.134753,10.134753,1,3,5,engine_idling
507,107228-5-0-7.wav,107228,6.634753,10.634753,1,3,5,engine_idling
542,107842-4-0-0.wav,107842,1.157328,5.157328,1,6,4,drilling
543,107842-4-0-1.wav,107842,1.657328,5.657328,1,6,4,drilling
544,107842-4-0-2.wav,107842,2.157328,6.157328,1,6,4,drilling
545,107842-4-1-0.wav,107842,11.634196,13.385417,1,6,4,drilling
546,107842-4-2-0.wav,107842,13.811801,17.811801,1,6,4,drilling
547,107842-4-2-1.wav,107842,14.311801,18.311801,1,6,4,drilling
548,107842-4-2-2.wav,107842,14.811801,18.811801,1,6,4,drilling
549,107842-4-2-3.wav,107842,15.311801,19.311801,1,6,4,drilling
550,107842-4-2-4.wav,107842,15.811801,19.811801,1,6,4,drilling
551,107842-4-3-0.wav,107842,26.085574,27.89771,1,6,4,drilling
552,108041-9-0-11.wav,108041,5.5,9.5,1,1,9,street_music
553,108041-9-0-2.wav,108041,1.0,5.0,1,1,9,street_music
554,108041-9-0-4.wav,108041,2.0,6.0,1,1,9,street_music
555,108041-9-0-5.wav,108041,2.5,6.5,1,1,9,street_music
556,108041-9-0-6.wav,108041,3.0,7.0,1,1,9,street_music
557,108041-9-0-7.wav,108041,3.5,7.5,1,1,9,street_music
558,108041-9-0-9.wav,108041,4.5,8.5,1,1,9,street_music
563,108357-9-0-15.wav,108357,7.5,11.5,1,5,9,street_music
564,108357-9-0-2.wav,108357,1.0,5.0,1,5,9,street_music
565,108357-9-0-27.wav,108357,13.5,17.5,1,5,9,street_music
566,108357-9-0-30.wav,108357,15.0,19.0,1,5,9,street_music
567,108357-9-0-44.wav,108357,22.0,26.0,1,5,9,street_music
568,108357-9-0-49.wav,108357,24.5,28.5,1,5,9,street_music
569,108362-2-0-11.wav,108362,5.5,9.5,1,1,2,children_playing
570,108362-2-0-12.wav,108362,6.0,10.0,1,1,2,children_playing
571,108362-2-0-21.wav,108362,10.5,14.5,1,1,2,children_playing
572,108362-2-0-23.wav,108362,11.5,15.5,1,1,2,children_playing
573,108362-2-0-29.wav,108362,14.5,18.5,1,1,2,children_playing
574,108362-2-0-30.wav,108362,15.0,19.0,1,1,2,children_playing
575,108362-2-0-7.wav,108362,3.5,7.5,1,1,2,children_playing
576,108362-2-0-9.wav,108362,4.5,8.5,1,1,2,children_playing
577,108638-9-0-0.wav,108638,0.0,4.0,1,6,9,street_music
578,108638-9-0-1.wav,108638,0.5,4.5,1,6,9,street_music
579,108638-9-0-2.wav,108638,1.0,5.0,1,6,9,street_music
580,108638-9-0-4.wav,108638,2.0,6.0,1,6,9,street_music
581,108638-9-0-5.wav,108638,2.5,6.5,1,6,9,street_music
582,108638-9-0-6.wav,108638,3.0,7.0,1,6,9,street_music
583,109233-3-0-3.wav,109233,16.952386,20.952386,1,6,3,dog_bark
584,109233-3-0-4.wav,109233,17.452386,21.452386,1,6,3,dog_bark
585,109233-3-0-5.wav,109233,17.952386,21.952386,1,6,3,dog_bark
586,109233-3-0-6.wav,109233,18.452386,22.452386,1,6,3,dog_bark
587,109263-9-0-34.wav,109263,17.0,21.0,1,5,9,street_music
588,109263-9-0-39.wav,109263,19.5,23.5,1,5,9,street_music
589,109263-9-0-54.wav,109263,27.0,31.0,1,5,9,street_music
590,109263-9-0-61.wav,109263,30.5,34.5,1,5,9,street_music
591,109263-9-0-78.wav,109263,39.0,43.0,1,5,9,street_music
599,109711-3-1-0.wav,109711,3.332443,5.69896,1,4,3,dog_bark
600,109711-3-2-4.wav,109711,14.001624,18.001624,1,4,3,dog_bark
601,109711-3-2-6.wav,109711,15.001624,19.001624,1,4,3,dog_bark
602,110134-3-0-0.wav,110134,0.0,1.130113,1,8,3,dog_bark
603,110371-3-0-1.wav,110371,0.790852,4.790852,1,5,3,dog_bark
604,110371-3-1-0.wav,110371,15.269745,19.269745,1,5,3,dog_bark
605,110371-3-1-1.wav,110371,15.769745,19.769745,1,5,3,dog_bark
606,110389-3-0-0.wav,110389,0.0,0.552041,1,9,3,dog_bark
607,110621-7-0-0.wav,110621,0.0,4.0,1,4,7,jackhammer
608,110621-7-0-1.wav,110621,0.5,4.5,1,4,7,jackhammer
609,110621-7-0-2.wav,110621,1.0,5.0,1,4,7,jackhammer
610,110621-7-0-3.wav,110621,1.5,5.5,1,4,7,jackhammer
611,110622-6-0-0.wav,110622,0.0,1.501211,1,3,6,gun_shot
616,110868-9-0-11.wav,110868,5.5,9.5,1,6,9,street_music
617,110868-9-0-13.wav,110868,6.5,10.5,1,6,9,street_music
618,110868-9-0-14.wav,110868,7.0,11.0,1,6,9,street_music
619,110868-9-0-15.wav,110868,7.5,11.5,1,6,9,street_music
620,110868-9-0-6.wav,110868,3.0,7.0,1,6,9,street_music
621,110868-9-0-8.wav,110868,4.0,8.0,1,6,9,street_music
622,110918-3-0-1.wav,110918,0.5,4.5,1,7,3,dog_bark
623,110918-3-0-26.wav,110918,13.0,17.0,1,7,3,dog_bark
624,110918-3-0-40.wav,110918,20.0,24.0,1,7,3,dog_bark
625,110918-3-0-9.wav,110918,4.5,8.5,1,7,3,dog_bark
626,111048-6-0-0.wav,111048,0.0,1.314579,1,6,6,gun_shot
627,111386-5-0-0.wav,111386,2.784895,6.784895,1,6,5,engine_idling
628,111386-5-0-1.wav,111386,3.284895,7.284895,1,6,5,engine_idling
629,111386-5-0-2.wav,111386,3.784895,7.784895,1,6,5,engine_idling
630,111386-5-0-3.wav,111386,4.284895,8.284895,1,6,5,engine_idling
631,111386-5-0-4.wav,111386,4.784895,8.784895,1,6,5,engine_idling
632,111386-5-0-5.wav,111386,5.284895,9.284895,1,6,5,engine_idling
633,111386-5-0-6.wav,111386,5.784895,9.784895,1,6,5,engine_idling
634,111386-5-0-7.wav,111386,6.284895,10.284895,1,6,5,engine_idling
635,111386-5-1-0.wav,111386,28.890258,32.890258,1,6,5,engine_idling
636,111386-5-1-1.wav,111386,29.390258,33.390258,1,6,5,engine_idling
637,111386-5-1-10.wav,111386,33.890258,37.890258,1,6,5,engine_idling
638,111386-5-1-11.wav,111386,34.390258,38.390258,1,6,5,engine_idling
639,111386-5-1-12.wav,111386,34.890258,38.890258,1,6,5,engine_idling
640,111386-5-1-13.wav,111386,35.390258,39.390258,1,6,5,engine_idling
641,111386-5-1-14.wav,111386,35.890258,39.890258,1,6,5,engine_idling
642,111386-5-1-2.wav,111386,29.890258,33.890258,1,6,5,engine_idling
643,111386-5-1-3.wav,111386,30.390258,34.390258,1,6,5,engine_idling
644,111386-5-1-4.wav,111386,30.890258,34.890258,1,6,5,engine_idling
645,111386-5-1-5.wav,111386,31.390258,35.390258,1,6,5,engine_idling
646,111386-5-1-6.wav,111386,31.890258,35.890258,1,6,5,engine_idling
647,111386-5-1-7.wav,111386,32.390258,36.390258,1,6,5,engine_idling
648,111386-5-1-8.wav,111386,32.890258,36.890258,1,6,5,engine_idling
649,111386-5-1-9.wav,111386,33.390258,37.390258,1,6,5,engine_idling
650,111671-8-0-0.wav,111671,1.197766,5.197766,1,5,8,siren
651,111671-8-0-1.wav,111671,1.697766,5.697766,1,5,8,siren
652,111671-8-0-10.wav,111671,6.197766,10.197766,1,5,8,siren
653,111671-8-0-11.wav,111671,6.697766,10.697766,1,5,8,siren
654,111671-8-0-12.wav,111671,7.197766,11.197766,1,5,8,siren
655,111671-8-0-13.wav,111671,7.697766,11.697766,1,5,8,siren
656,111671-8-0-14.wav,111671,8.197766,12.197766,1,5,8,siren
657,111671-8-0-15.wav,111671,8.697766,12.697766,1,5,8,siren
658,111671-8-0-16.wav,111671,9.197766,13.197766,1,5,8,siren
659,111671-8-0-17.wav,111671,9.697766,13.697766,1,5,8,siren
660,111671-8-0-18.wav,111671,10.197766,14.197766,1,5,8,siren
661,111671-8-0-19.wav,111671,10.697766,14.697766,1,5,8,siren
662,111671-8-0-2.wav,111671,2.197766,6.197766,1,5,8,siren
663,111671-8-0-20.wav,111671,11.197766,15.197766,1,5,8,siren
664,111671-8-0-21.wav,111671,11.697766,15.697766,1,5,8,siren
665,111671-8-0-22.wav,111671,12.197766,16.197766,1,5,8,siren
666,111671-8-0-3.wav,111671,2.697766,6.697766,1,5,8,siren
667,111671-8-0-4.wav,111671,3.197766,7.197766,1,5,8,siren
668,111671-8-0-5.wav,111671,3.697766,7.697766,1,5,8,siren
669,111671-8-0-6.wav,111671,4.197766,8.197766,1,5,8,siren
670,111671-8-0-7.wav,111671,4.697766,8.697766,1,5,8,siren
671,111671-8-0-8.wav,111671,5.197766,9.197766,1,5,8,siren
672,111671-8-0-9.wav,111671,5.697766,9.697766,1,5,8,siren
676,112195-3-0-38.wav,112195,19.0,23.0,1,2,3,dog_bark
677,112195-3-0-48.wav,112195,24.0,28.0,1,2,3,dog_bark
678,112195-3-0-57.wav,112195,28.5,32.5,1,2,3,dog_bark
679,112195-3-0-80.wav,112195,40.0,44.0,1,2,3,dog_bark
680,113160-8-0-0.wav,113160,0.1029,0.90369,1,4,8,siren
681,113201-5-0-0.wav,113201,0.0,4.0,1,2,5,engine_idling
682,113201-5-0-1.wav,113201,0.5,4.5,1,2,5,engine_idling
683,113201-5-0-2.wav,113201,1.0,5.0,1,2,5,engine_idling
684,113201-5-0-3.wav,113201,1.5,5.5,1,2,5,engine_idling
685,113201-5-0-4.wav,113201,2.0,6.0,1,2,5,engine_idling
686,113201-5-0-5.wav,113201,2.5,6.5,1,2,5,engine_idling
687,113201-5-0-6.wav,113201,3.0,7.0,1,2,5,engine_idling
688,113201-5-0-7.wav,113201,3.5,7.5,1,2,5,engine_idling
689,113202-5-0-0.wav,113202,0.0,4.0,1,8,5,engine_idling
690,113202-5-0-1.wav,113202,0.5,4.5,1,8,5,engine_idling
691,113202-5-0-10.wav,113202,5.0,9.0,1,8,5,engine_idling
692,113202-5-0-11.wav,113202,5.5,9.5,1,8,5,engine_idling
693,113202-5-0-12.wav,113202,6.0,10.0,1,8,5,engine_idling
694,113202-5-0-13.wav,113202,6.5,10.5,1,8,5,engine_idling
695,113202-5-0-14.wav,113202,7.0,11.0,1,8,5,engine_idling
696,113202-5-0-15.wav,113202,7.5,11.5,1,8,5,engine_idling
697,113202-5-0-16.wav,113202,8.0,12.0,1,8,5,engine_idling
698,113202-5-0-17.wav,113202,8.5,12.5,1,8,5,engine_idling
699,113202-5-0-18.wav,113202,9.0,13.0,1,8,5,engine_idling
700,113202-5-0-19.wav,113202,9.5,13.5,1,8,5,engine_idling
701,113202-5-0-2.wav,113202,1.0,5.0,1,8,5,engine_idling
702,113202-5-0-20.wav,113202,10.0,14.0,1,8,5,engine_idling
703,113202-5-0-21.wav,113202,10.5,14.5,1,8,5,engine_idling
704,113202-5-0-22.wav,113202,11.0,15.0,1,8,5,engine_idling
705,113202-5-0-23.wav,113202,11.5,15.5,1,8,5,engine_idling
706,113202-5-0-24.wav,113202,12.0,16.0,1,8,5,engine_idling
707,113202-5-0-25.wav,113202,12.5,16.5,1,8,5,engine_idling
708,113202-5-0-26.wav,113202,13.0,17.0,1,8,5,engine_idling
709,113202-5-0-27.wav,113202,13.5,17.5,1,8,5,engine_idling
710,113202-5-0-28.wav,113202,14.0,18.0,1,8,5,engine_idling
711,113202-5-0-3.wav,113202,1.5,5.5,1,8,5,engine_idling
712,113202-5-0-4.wav,113202,2.0,6.0,1,8,5,engine_idling
713,113202-5-0-5.wav,113202,2.5,6.5,1,8,5,engine_idling
714,113202-5-0-6.wav,113202,3.0,7.0,1,8,5,engine_idling
715,113202-5-0-7.wav,113202,3.5,7.5,1,8,5,engine_idling
716,113202-5-0-8.wav,113202,4.0,8.0,1,8,5,engine_idling
717,113202-5-0-9.wav,113202,4.5,8.5,1,8,5,engine_idling
718,113203-5-0-0.wav,113203,43.494706,47.494706,1,8,5,engine_idling
719,113203-5-0-1.wav,113203,43.994706,47.994706,1,8,5,engine_idling
720,113203-5-0-2.wav,113203,44.494706,48.494706,1,8,5,engine_idling
721,113203-5-0-3.wav,113203,44.994706,48.994706,1,8,5,engine_idling
722,113203-5-0-4.wav,113203,45.494706,49.494706,1,8,5,engine_idling
723,113203-5-0-5.wav,113203,45.994706,49.994706,1,8,5,engine_idling
724,113203-5-0-6.wav,113203,46.494706,50.494706,1,8,5,engine_idling
725,113203-5-0-7.wav,113203,46.994706,50.994706,1,8,5,engine_idling
726,113203-5-0-8.wav,113203,47.494706,51.494706,1,8,5,engine_idling
727,113203-5-1-0.wav,113203,79.235882,83.235882,1,8,5,engine_idling
728,113203-5-1-1.wav,113203,79.735882,83.735882,1,8,5,engine_idling
729,113203-5-1-2.wav,113203,80.235882,84.235882,1,8,5,engine_idling
730,113203-5-2-0.wav,113203,94.771765,97.308235,1,8,5,engine_idling
731,113203-5-3-0.wav,113203,100.507647,104.507647,1,8,5,engine_idling
732,113203-5-3-1.wav,113203,101.007647,105.007647,1,8,5,engine_idling
733,113203-5-4-0.wav,113203,115.899412,119.899412,1,8,5,engine_idling
734,113203-5-5-0.wav,113203,125.094118,128.351176,1,8,5,engine_idling
735,113203-5-6-0.wav,113203,132.934118,136.934118,1,8,5,engine_idling
736,113203-5-7-0.wav,113203,141.581176,142.618824,1,8,5,engine_idling
737,113203-5-8-0.wav,113203,145.875882,146.827059,1,8,5,engine_idling
738,113205-5-0-0.wav,113205,2.12,5.36,1,1,5,engine_idling
739,113205-5-1-0.wav,113205,27.04,31.04,1,1,5,engine_idling
740,113205-5-1-1.wav,113205,27.54,31.54,1,1,5,engine_idling
741,113205-5-1-2.wav,113205,28.04,32.04,1,1,5,engine_idling
742,113205-5-1-3.wav,113205,28.54,32.54,1,1,5,engine_idling
743,113205-5-1-4.wav,113205,29.04,33.04,1,1,5,engine_idling
744,113205-5-1-5.wav,113205,29.54,33.54,1,1,5,engine_idling
745,113205-5-1-6.wav,113205,30.04,34.04,1,1,5,engine_idling
746,113205-5-1-7.wav,113205,30.54,34.54,1,1,5,engine_idling
747,113205-5-1-8.wav,113205,31.04,35.04,1,1,5,engine_idling
748,113205-5-1-9.wav,113205,31.54,35.54,1,1,5,engine_idling
749,113216-5-0-0.wav,113216,2.693333,6.693333,1,8,5,engine_idling
750,113216-5-0-1.wav,113216,3.193333,7.193333,1,8,5,engine_idling
751,113216-5-0-2.wav,113216,3.693333,7.693333,1,8,5,engine_idling
752,113216-5-0-3.wav,113216,4.193333,8.193333,1,8,5,engine_idling
753,113216-5-0-4.wav,113216,4.693333,8.693333,1,8,5,engine_idling
760,113785-3-0-0.wav,113785,0.259572,0.703092,1,2,3,dog_bark
761,113785-3-1-0.wav,113785,0.991278,1.592177,1,2,3,dog_bark
762,114280-3-0-0.wav,114280,0.0,4.0,1,8,3,dog_bark
763,114280-3-0-1.wav,114280,0.5,4.5,1,8,3,dog_bark
764,114587-3-0-2.wav,114587,2.467612,6.467612,1,1,3,dog_bark
765,114587-3-0-4.wav,114587,3.467612,7.467612,1,1,3,dog_bark
766,114587-3-0-5.wav,114587,3.967612,7.967612,1,1,3,dog_bark
767,114587-3-0-7.wav,114587,4.967612,8.967612,1,1,3,dog_bark
768,115239-9-0-0.wav,115239,0.0,4.0,1,5,9,street_music
769,115239-9-0-1.wav,115239,0.5,4.5,1,5,9,street_music
770,115239-9-0-2.wav,115239,1.0,5.0,1,5,9,street_music
771,115239-9-0-3.wav,115239,1.5,5.5,1,5,9,street_music
772,115239-9-0-4.wav,115239,2.0,6.0,1,5,9,street_music
773,115239-9-0-5.wav,115239,2.5,6.5,1,5,9,street_music
774,115240-9-0-1.wav,115240,5.828996,9.828996,1,8,9,street_music
775,115240-9-0-16.wav,115240,13.328996,17.328996,1,8,9,street_music
776,115240-9-0-28.wav,115240,19.328996,23.328996,1,8,9,street_music
777,115240-9-0-34.wav,115240,22.328996,26.328996,1,8,9,street_music
778,115240-9-0-36.wav,115240,23.328996,27.328996,1,8,9,street_music
779,115240-9-0-4.wav,115240,7.328996,11.328996,1,8,9,street_music
780,115241-9-0-1.wav,115241,0.5,4.5,1,10,9,street_music
781,115241-9-0-14.wav,115241,7.0,11.0,1,10,9,street_music
782,115241-9-0-2.wav,115241,1.0,5.0,1,10,9,street_music
783,115241-9-0-20.wav,115241,10.0,14.0,1,10,9,street_music
784,115241-9-0-6.wav,115241,3.0,7.0,1,10,9,street_music
785,115241-9-0-8.wav,115241,4.0,8.0,1,10,9,street_music
786,115241-9-0-9.wav,115241,4.5,8.5,1,10,9,street_music
787,115242-9-0-14.wav,115242,7.0,11.0,1,7,9,street_music
788,115242-9-0-44.wav,115242,22.0,26.0,1,7,9,street_music
789,115242-9-0-55.wav,115242,27.5,31.5,1,7,9,street_music
790,115242-9-0-68.wav,115242,34.0,38.0,1,7,9,street_music
791,115242-9-0-70.wav,115242,35.0,39.0,1,7,9,street_music
792,115242-9-0-83.wav,115242,41.5,45.5,1,7,9,street_music
793,115243-9-0-0.wav,115243,0.0,4.0,1,6,9,street_music
794,115243-9-0-16.wav,115243,8.0,12.0,1,6,9,street_music
795,115243-9-0-4.wav,115243,2.0,6.0,1,6,9,street_music
796,115243-9-0-46.wav,115243,23.0,27.0,1,6,9,street_music
797,115243-9-0-81.wav,115243,40.5,44.5,1,6,9,street_music
798,115243-9-0-94.wav,115243,47.0,51.0,1,6,9,street_music
808,115418-9-0-11.wav,115418,5.5,9.5,1,10,9,street_music
809,115418-9-0-12.wav,115418,6.0,10.0,1,10,9,street_music
810,115418-9-0-15.wav,115418,7.5,11.5,1,10,9,street_music
811,115418-9-0-20.wav,115418,10.0,14.0,1,10,9,street_music
812,115418-9-0-29.wav,115418,14.5,18.5,1,10,9,street_music
813,115418-9-0-6.wav,115418,3.0,7.0,1,10,9,street_music
814,115535-3-0-0.wav,115535,0.0,0.490667,1,4,3,dog_bark
815,115536-3-0-0.wav,115536,0.0,2.964396,1,3,3,dog_bark
816,115537-3-0-0.wav,115537,1.665407,2.340997,1,2,3,dog_bark
819,116163-3-2-0.wav,116163,2.139747,3.258529,1,5,3,dog_bark
820,116400-3-0-2.wav,116400,1.0,5.0,1,3,3,dog_bark
821,116400-3-1-0.wav,116400,12.269801,16.269801,1,3,3,dog_bark
822,116400-3-1-1.wav,116400,12.769801,16.769801,1,3,3,dog_bark
823,116400-3-1-2.wav,116400,13.269801,17.269801,1,3,3,dog_bark
824,116423-2-0-0.wav,116423,0.0,4.0,1,6,2,children_playing
825,116423-2-0-1.wav,116423,0.5,4.5,1,6,2,children_playing
826,116423-2-0-2.wav,116423,1.0,5.0,1,6,2,children_playing
827,116423-2-0-3.wav,116423,1.5,5.5,1,6,2,children_playing
828,116423-2-0-4.wav,116423,2.0,6.0,1,6,2,children_playing
829,116483-3-0-1.wav,116483,0.5,4.5,1,9,3,dog_bark
830,116483-3-0-2.wav,116483,1.0,5.0,1,9,3,dog_bark
831,116483-3-1-0.wav,116483,17.555333,21.555333,1,9,3,dog_bark
832,116483-3-1-2.wav,116483,18.555333,22.555333,1,9,3,dog_bark
833,116484-3-0-12.wav,116484,6.0,10.0,1,4,3,dog_bark
834,116484-3-0-16.wav,116484,8.0,12.0,1,4,3,dog_bark
835,116484-3-0-6.wav,116484,3.0,7.0,1,4,3,dog_bark
836,116484-3-0-8.wav,116484,4.0,8.0,1,4,3,dog_bark
837,116485-3-0-4.wav,116485,2.0,6.0,1,7,3,dog_bark
838,116485-3-0-6.wav,116485,3.0,7.0,1,7,3,dog_bark
839,116485-3-2-0.wav,116485,27.595083,31.595083,1,7,3,dog_bark
840,116485-3-2-4.wav,116485,29.595083,33.595083,1,7,3,dog_bark
841,117048-3-0-17.wav,117048,8.5,12.5,1,3,3,dog_bark
842,117048-3-0-23.wav,117048,11.5,15.5,1,3,3,dog_bark
843,117048-3-0-25.wav,117048,12.5,16.5,1,3,3,dog_bark
844,117048-3-0-35.wav,117048,17.5,21.5,1,3,3,dog_bark
845,117072-3-0-11.wav,117072,6.828188,10.828188,1,3,3,dog_bark
846,117072-3-0-14.wav,117072,8.328188,12.328188,1,3,3,dog_bark
847,117072-3-0-19.wav,117072,10.828188,14.828188,1,3,3,dog_bark
848,117072-3-0-8.wav,117072,5.328188,9.328188,1,3,3,dog_bark
849,117181-8-0-0.wav,117181,0.0,4.0,1,8,8,siren
850,117181-8-0-1.wav,117181,0.5,4.5,1,8,8,siren
851,117181-8-0-10.wav,117181,5.0,9.0,1,8,8,siren
852,117181-8-0-11.wav,117181,5.5,9.5,1,8,8,siren
853,117181-8-0-12.wav,117181,6.0,10.0,1,8,8,siren
854,117181-8-0-2.wav,117181,1.0,5.0,1,8,8,siren
855,117181-8-0-3.wav,117181,1.5,5.5,1,8,8,siren
856,117181-8-0-4.wav,117181,2.0,6.0,1,8,8,siren
857,117181-8-0-5.wav,117181,2.5,6.5,1,8,8,siren
858,117181-8-0-6.wav,117181,3.0,7.0,1,8,8,siren
859,117181-8-0-7.wav,117181,3.5,7.5,1,8,8,siren
860,117181-8-0-8.wav,117181,4.0,8.0,1,8,8,siren
861,117181-8-0-9.wav,117181,4.5,8.5,1,8,8,siren
862,11722-3-0-0.wav,11722,0.087343,1.345883,1,10,3,dog_bark
863,11722-3-1-0.wav,11722,2.02081,2.459512,1,10,3,dog_bark
864,117271-3-0-0.wav,117271,0.0,4.0,1,6,3,dog_bark
865,117271-3-0-1.wav,117271,0.5,4.5,1,6,3,dog_bark
866,117271-3-0-2.wav,117271,1.0,5.0,1,6,3,dog_bark
867,117271-3-0-3.wav,117271,1.5,5.5,1,6,3,dog_bark
875,118070-1-0-0.wav,118070,0.392887,0.617964,1,3,1,car_horn
876,118072-3-0-0.wav,118072,0.0,1.066667,1,6,3,dog_bark
877,118101-3-0-0.wav,118101,1.042871,5.042871,1,1,3,dog_bark
878,118101-3-0-3.wav,118101,2.542871,6.542871,1,1,3,dog_bark
879,118101-3-0-4.wav,118101,3.042871,7.042871,1,1,3,dog_bark
880,118101-3-0-6.wav,118101,4.042871,8.042871,1,1,3,dog_bark
910,118440-4-0-0.wav,118440,0.187868,0.810181,1,5,4,drilling
911,118440-4-1-0.wav,118440,0.909986,1.726039,1,5,4,drilling
912,118440-4-2-0.wav,118440,2.07242,2.853247,1,5,4,drilling
913,118440-4-3-0.wav,118440,3.099824,4.039165,1,5,4,drilling
914,118440-4-4-0.wav,118440,4.591028,5.565594,1,5,4,drilling
915,118440-4-5-0.wav,118440,5.8063,6.622352,1,5,4,drilling
916,118440-4-6-0.wav,118440,7.115506,7.949171,1,5,4,drilling
917,118440-4-7-0.wav,118440,8.195748,8.61258,1,5,4,drilling
918,118440-4-8-0.wav,118440,8.794578,9.270119,1,5,4,drilling
921,118558-5-0-0.wav,118558,19.743613,23.743613,1,10,5,engine_idling
922,118558-5-0-1.wav,118558,20.243613,24.243613,1,10,5,engine_idling
923,118558-5-0-2.wav,118558,20.743613,24.743613,1,10,5,engine_idling
924,118558-5-1-0.wav,118558,31.128617,35.128617,1,10,5,engine_idling
925,118558-5-1-1.wav,118558,31.628617,35.628617,1,10,5,engine_idling
926,118558-5-1-2.wav,118558,32.128617,36.128617,1,10,5,engine_idling
927,118558-5-2-0.wav,118558,47.413495,51.413495,1,10,5,engine_idling
928,118558-5-2-1.wav,118558,47.913495,51.913495,1,10,5,engine_idling
929,118558-5-2-2.wav,118558,48.413495,52.413495,1,10,5,engine_idling
930,118558-5-2-3.wav,118558,48.913495,52.913495,1,10,5,engine_idling
931,118587-3-0-2.wav,118587,1.0,5.0,1,7,3,dog_bark
932,118587-3-0-21.wav,118587,10.5,14.5,1,7,3,dog_bark
933,118587-3-0-6.wav,118587,3.0,7.0,1,7,3,dog_bark
934,118723-4-0-0.wav,118723,0.0,2.653802,1,2,4,drilling
935,118961-3-0-0.wav,118961,0.0,0.770312,1,3,3,dog_bark
936,118962-3-0-0.wav,118962,0.0,2.129854,1,2,3,dog_bark
937,118963-3-0-0.wav,118963,0.0,0.519479,1,1,3,dog_bark
938,118964-3-0-0.wav,118964,0.0,1.103896,1,4,3,dog_bark
939,119067-0-0-0.wav,119067,0.0,4.0,1,10,0,air_conditioner
940,119067-0-0-1.wav,119067,0.5,4.5,1,10,0,air_conditioner
941,119067-0-0-2.wav,119067,1.0,5.0,1,10,0,air_conditioner
942,119420-3-0-0.wav,119420,0.182207,3.17482,1,9,3,dog_bark
943,119420-3-1-0.wav,119420,4.919591,6.752704,1,9,3,dog_bark
944,119449-5-0-0.wav,119449,1.381958,5.381958,1,9,5,engine_idling
945,119449-5-0-1.wav,119449,1.881958,5.881958,1,9,5,engine_idling
946,119449-5-0-2.wav,119449,2.381958,6.381958,1,9,5,engine_idling
947,119449-5-0-3.wav,119449,2.881958,6.881958,1,9,5,engine_idling
948,119449-5-0-4.wav,119449,3.381958,7.381958,1,9,5,engine_idling
949,119449-5-0-5.wav,119449,3.881958,7.881958,1,9,5,engine_idling
